Tag;English_Source
ShowPaymentReveal_Content;<b>Scribbled Note - {{0=...|Oliver|James|Olivia|...}}'s Handwriting - <i>undated.</i></b><br /><br />I write this note by candlelight as I have locked myself within the spandrel under the first floor stairs.<br /><br />I do not know how they got past my defenses, but these pale individuals dressed in angular, coal-black suits came to my door seeking payment of an old debt. When my caretaker forbade them entry, they merely separated the double-door from its hinges without the use of weapons. Even now they skulk about, calling me by name and hissing like an alleycat protecting its meal.<br /><br />They have just announced their intentions. The price has increased! They expect me to pay ${{1=...|3|4|5|...}} to them immediately or they will <b>KILL</b> me. Damn it all, I hear them pressing near!
ShowPayment2Thanks_Content;<b>Journal Entry - {{0=...|Oliver|James|Olivia|...}} - <i>1911.</i></b><br /><br />The dark-cloaked fiends took my payment and disappeared into the night. No carriage conveyed them. I witnessed only the sudden flurry of wings and a cauldron of bats against the full moon.
ShowPayment2Refusal_Content;<b>Scribbled Note - {{0=...|Oliver|James|Olivia|...}}'s Handwriting - <i>undated.</i></b><br /><br />My refusal will most certainly mean my death. I can only hope my will is carried out by those who outlive me.<br /><br />A pox on my family! They have doomed me to oblivion just as victory was within my grasp!
ShowBusMeetOffer_Content;<b>Journal Entry of {{0=...|Oliver|James|Olivia|...}} - <i>(cont.)</i></b><br /><br />{{1=|I could distinctly see fine hairs growing from the center of his palm as he talked.|He leaned forward, speaking with a coarse whisper, and I could smell a rankness in his breath.}} "Donate and let us forget this rehabilitation business. Remember, <b>you are not obligated to pay now</b>. We will arrange payment in your <b>waning years</b>, I'm sure."<br /><br />{{2=?|The man smiled once again. "Of course, let us try a second time."<br /><br />}}"<b>For $1</b>, you have my word that if I have gained a foothold in the region, I will provide you a <b>new servant</b> with each passing decade."<br /><br />{{3=?|"<b>For $2</b>, I will guarantee a lucrative investment in labor <i>(you will immediately gain the Ball & Chain Estate Upgrade).</i>"<br /><br />}}{{4=?|"<b>For $3</b>, I will offer you the <b>deed to my home</b> for use at your leisure when this Asylum business has concluded."<br /><br />}}I was admittedly not impressed by the offer, but perhaps this was merely the opening of negotiations.
ShowPaymentCollection_Content;<b>Journal of {{0=...|Oliver|James|Olivia|...}} - <i>1892. Romania.</i></b><br /><br />My final days of respite were rudely interrupted by a couple of gentlemen with dark overcoats and carmine lapels. They entered my home during supper, pressing past the caretaker and casually voicing their apologies.<br /><br />One of them began to speak with a sinister accent of which I was unfamiliar. His exaggerated widow's peak and slick, black hair remained perfect throughout our discourse. "Our lord wanted us to express our gratitude for your pledged contribution. Before you croak, we wanted to see if you have the ${{1=...|1|2|3|...}} you owe him."
ShowPaymentThanks_Content;<b>Journal of {{0=...|Oliver|James|Olivia|...}} - <i>1892. Romania.</i></b><br /><br />The men were pleased with my generous decision and pledged to never return again. Though they expressed themselves firmly, I was impressed to see them turn and gracefully exit without leaving a single speck of dust upon the carpeted entryway.
ShowPaymentRefusal_Content;<b>Journal of {{0=...|Oliver|James|Olivia|...}} - <i>1892. Romania.</i></b><br /><br />"Our employer will not be pleased by this decision," the other man hissed, then raised his ebony cloak just below his eyes and made a hasty, yet graceful exit from my Estate with his followers in tow. The insinuative nerve of that individual! Why they would not contact the executor to settle their minor financial quibbles is beyond my understanding!
Caravansery_Title;A Visit From the Caravans
Caravansery_Content;{{0=journal entry header}}<br /><br />A brightly colored carriage arrived today. Its occupants quickly dislodged themselves and through a series of minor alterations, the shutters of the wagon were opened to create an informal display counter with a fabric awning above. Against the monochrome and misty gray stone of the castle walls, the impromptu market looked positively alluring.
PEWitch2_Title;{{0=?|Progression|Regression}}
PEWitch2_Content;{{0=letter header}}<br /><br />{{1=?|I find with each passing evening that my parent's abhorrent obsessions boil beneath the surface of my everyday activities. Despite the village's push towards civility and the exploration of mental disabilities, I am unable to resist the clarion call of what could one day define our family's legacy!|The relapse of paranoid delusion in the rural populace has made life particularly anxious for those who express a scientific aptitude. However, considering that the region's continued hysteria keeps most inhabitants locked within their ashen homes at night, fearful of every shadow that flits across the windowsill, I am reasonably sure that my new obsessions will blend into the macabre scenery unnoticed.}}
PEWitch2PlayerA_Title;Obsession
PEWitch2PlayerA_Content;<b>Journal of {{0=player name}} - <i>{{1=date}}</i></b><br /><br />{{2=|My lust for fame knows no boundaries. Whether fulfilled through ethical means or the mark of infamy, I was born with a yearning to be known both far and wide for my scientific exploits. These narcissistic thoughts plague my waking hours and infect my dreams!|My thirst for knowledge is unquenchable. Each evening I search through ancient tomes and scholarly texts, scouring every printed word and mathematical formula as if it were the last I will ever read.|I have spent days upon days locked away within my secret laboratory. It is as though my entire existence is singularly focused on the pursuit of scientific excellence. I do not care if it drives me mad! If my contributions can advance Science even by a minute amount it will all be worth it!|I am surrounded by simple-minded human filth. How dare they look at such an affluent individual with judgement in their eyes? How dare they interfere with an aristocrat's greatest, most valuable work? Oh, they will PAY for their insolence!|I will not suffer fools. It is just as important for a peasant or a king to know their place in the presence of my genius. I will show them <b>all</b> how to pay homage to their betters. Soon there will be no way to ignore my inspirational presence and I will command respect!|I find pleasure in the simple act of experimentation. Every tested hypothesis is a delectable morsel to be savored. And is it not my obligation - my right - to share this sense of wonder with the world? The wretches deserve to be entertained - for what is life without spectacle and indulgence?}}
PEWitch2PlayerB_Title;Obsession
PEWitch2PlayerB_Content;<b>Journal of {{0=player name}} - <i>{{1=date}}</i></b><br /><br />{{2=|My lust for fame knows no boundaries. Whether fulfilled through ethical means or the mark of infamy, I was born with a yearning to be known both far and wide for my scientific exploits. These narcissistic thoughts plague my waking hours and infect my dreams!|My thirst for knowledge is unquenchable. Each evening I search through ancient tomes and scholarly texts, scouring every printed word and mathematical formula as if it were the last I will ever read.|I have spent days upon days locked away within my secret laboratory. It is as though my entire existence is singularly focused on the pursuit of scientific excellence. I do not care if it drives me mad! If my contributions can advance Science even by a minute amount it will all be worth it!|I am surrounded by simple-minded human filth. How dare they look at such an affluent individual with judgement in their eyes? How dare they interfere with an aristocrat's greatest, most valuable work? Oh, they will PAY for their insolence!|I will not suffer fools. It is just as important for a peasant or a king to know their place in the presence of my genius. I will show them <b>all</b> how to pay homage to their betters. Soon there will be no way to ignore my inspirational presence and I will command respect!|I find pleasure in the simple act of experimentation. Every tested hypothesis is a delectable morsel to be savored. And is it not my obligation - my right - to share this sense of wonder with the world? The wretches deserve to be entertained - for what is life without spectacle and indulgence?}}
PEWitch2PlayerC_Title;Obsession
PEWitch2PlayerC_Content;<b>Journal of {{0=player name}} - <i>{{1=date}}</i></b><br /><br />{{2=|My lust for fame knows no boundaries. Whether fulfilled through ethical means or the mark of infamy, I was born with a yearning to be known both far and wide for my scientific exploits. These narcissistic thoughts plague my waking hours and infect my dreams!|My thirst for knowledge is unquenchable. Each evening I search through ancient tomes and scholarly texts, scouring every printed word and mathematical formula as if it were the last I will ever read.|I have spent days upon days locked away within my secret laboratory. It is as though my entire existence is singularly focused on the pursuit of scientific excellence. I do not care if it drives me mad! If my contributions can advance Science even by a minute amount it will all be worth it!|I am surrounded by simple-minded human filth. How dare they look at such an affluent individual with judgement in their eyes? How dare they interfere with an aristocrat's greatest, most valuable work? Oh, they will PAY for their insolence!|I will not suffer fools. It is just as important for a peasant or a king to know their place in the presence of my genius. I will show them <b>all</b> how to pay homage to their betters. Soon there will be no way to ignore my inspirational presence and I will command respect!|I find pleasure in the simple act of experimentation. Every tested hypothesis is a delectable morsel to be savored. And is it not my obligation - my right - to share this sense of wonder with the world? The wretches deserve to be entertained - for what is life without spectacle and indulgence?}}
PEWitch2PlayerD_Title;Obsession
PEWitch2PlayerD_Content;<b>Journal of {{0=player name}} - <i>{{1=date}}</i></b><br /><br />{{2=|My lust for fame knows no boundaries. Whether fulfilled through ethical means or the mark of infamy, I was born with a yearning to be known both far and wide for my scientific exploits. These narcissistic thoughts plague my waking hours and infect my dreams!|My thirst for knowledge is unquenchable. Each evening I search through ancient tomes and scholarly texts, scouring every printed word and mathematical formula as if it were the last I will ever read.|I have spent days upon days locked away within my secret laboratory. It is as though my entire existence is singularly focused on the pursuit of scientific excellence. I do not care if it drives me mad! If my contributions can advance Science even by a minute amount it will all be worth it!|I am surrounded by simple-minded human filth. How dare they look at such an affluent individual with judgement in their eyes? How dare they interfere with an aristocrat's greatest, most valuable work? Oh, they will PAY for their insolence!|I will not suffer fools. It is just as important for a peasant or a king to know their place in the presence of my genius. I will show them <b>all</b> how to pay homage to their betters. Soon there will be no way to ignore my inspirational presence and I will command respect!|I find pleasure in the simple act of experimentation. Every tested hypothesis is a delectable morsel to be savored. And is it not my obligation - my right - to share this sense of wonder with the world? The wretches deserve to be entertained - for what is life without spectacle and indulgence?}}
PEWitch3_Title;{{0=|Isolation|Exploration|Agitation|A Calmer Mindset}}
PEWitch3_Content;{{0=letter header}}<br /><br />{{1=|The xenophobic tendencies of the population marry well with those of an extreme position. Those who display more conventional scientific aptitudes are looked upon with distrust.|The push towards acceptance has allowed the citizens a meager respite from superstition. Some even look upon the advancements of science and technology as curious amusements.|With the failure of government institutions causing a stressful atmosphere in the town, the people are again wary of the things that they cannot fully understand.|An inclusive economy has reinvigorated the progressive ideals of the populace. Within years, this once guarded village has begun to embrace concepts of the future and to leave behind the ways of old.}}
Gen3Token2SignIn_Title;At a Crossroads
Gen3Token2SignIn_Content;<b>Journal of <i>name illegible - {{0=date}}</i></b><br /><br />I arrived at the designated location, where two roads diverged just outside the town limits. But, I found no one there. {{1=|Only the whistle of the wind and the scent of azaleas.|Only a cold, gray stillness and low-hanging clouds against an oppressive sky.}}<br /><br /><b>Please choose your name:</b>
Gen3Token2_Title;A Life Forsaken
Gen3Token2_Content;<b>Letter from {{0=chosen player}} - <i>{{1=date}}</i></b><br /><br />{{2=|There was no one there to greet me on that day. As seemed fitting, for this was not some achievement to be unlocked - it was a personal decision that had long tore at the fiber of my being.|Though the appointed time had come, I did not attend the event. In fact, I spent most of my day lost in thought. It was something I should have done a long time ago.}}<br /><br />I had come to a crossroads - a self-reckoning where the distress of existence was laid bare before me. I could continue onward on my path towards my appointed Obsession or I could forge a new path, one galvanized by my own impulses - wild and unfettered. Whichever I chose, I knew then that I would need to see it through to the bitter end.<br /><br /><b>I chose:</b>
Gen3Token2_Content1;<link=0>To keep my Obsession.</link> <i>(This option will award you <b>4VP</b> for completing your Obsession or cause you to lose <b>4VP</b> for leaving it incomplete. You <b>must</b> choose this option if your Obsession is already completed.)</i>
Gen3Token2_Content2;OR<br /><br /><link=0>To claim a new path.</link> <i>(This option will award you <b>4 Compulsions</b>. You will discard your Obsession.)</i>
Gen3Token2a_Title;Conviction
Gen3Token2a_Content;<b>Letter from {{0=chosen player}} - <i>{{1=date}}</i></b><br /><br />No. I did not succumb to fear and self-doubt. My course has been clear from the very outset. THIS was what I had always desired.<br /><br />After that moment, I was even more dedicated to the task at hand than I had ever been. My dear friend, I greet each new day now with a ferocity unimaginable and I swear to you, this resolve shall never again falter!<br /><br /><b>At the End of the Generation, if you have Deepened your Obsession, you will gain 4VP. Otherwise, you will lose 4VP.</b>
Gen3Token2b_Title;Rejecting My Fate
Gen3Token2b_Content;<b>Letter from {{0=chosen player}} - <i>{{1=date}}</i></b><br /><br />Yes. For too long I have been shackled to predestination due to a sense of duty. And for what? For an ancestry who set these horrible events in motion and doomed me to an existence on the fringes of society?<br /><br />My mind is made up. {{2=|I will allow my thoughts to spread like tendrils of ivy, gleaning every ounce of sunlight from the gloom that surrounds me.|I will allow the seed of genius to germinate in whatever fertile soil I deem necessary.}} I will not be tethered to the past!
FotuEnd1_Title;Faded Into Obscurity
FotuEnd1_Content;<b>Correspondence - {{0=winner}} - <i>25 June, 1926</i></b><br /><br />It feels like ages since I have written. The village that we once sojourned to all those years ago has fallen silent. It's crumbling defenses are a reminder - a metaphor for the crippling isolation of xenophobia. Even now I remember those accursed city walls that sapped my youthful vitality with every visit into the murky depths of that place - a place that could never be rebuilt after the hideous Experiment was unleashed.<br /><br />Yet, even now the indomitable pull of my family's infamous work tears at my very soul! No. I cannot carry on a legacy of fear that left an entire town and estate in ruins. My colleagues at the university have no reverence for me. They laugh so heartily when I tell them the town in which I was birthed. I do not blame them. My hope is that I shall never see that foul place again. How could my family cultivate such an embarrassing line of thinking?<br /><br />As I pen this note, my lawyer has made arrangements for a transfer of ownership - the deed to that wretched estate will soon finally be wrested from my hands and with it, the insidious efforts contained within will be buried forever.<br /><br /><br />THE END?
FotuEnd2_Title;A Model City
FotuEnd2_Content;<b>Journal Entry: {{0=winner}} - <i>1 March, 1924.</i></b><br /><br />I see now how wrong I had been. True inspiration, true science, true art, it emerges from isolation. Isolation is the catalyst. With silence and contemplation, the ability to truly focus without distractions, this is where perfection and enlightenment is achieved.<br /><br />The citizens of {{1=town name}} were right in their decision. Outside influences only pollute the mind and distract.<br /><br />One must be self-reliant and self-motivated. Science is instinctual. Brilliance doesn't come from universities. No one was ever remembered as the world's greatest team player. No.<br /><br />The rest of the world may be unaware of my family's work, but that is all part of my ingenious plan. Today, I retreat to my laboratory. Soon, I will emerge from my scientific cocoon more brilliant than ever before and the world will tremble at my feet!<br /><br /><br />THE END?
FotuEnd3_Title;Springtime for {{0=town name}}
FotuEnd3_Content;<b>Correspondence from {{0=winner}} - <i>14 June, 1925</i></b><br /><br />If you can smell the scent of tea and rich pastries on this paper before you, it is because I write this letter to you from one of my favorite shops along the main street. The shuffling footsteps and metal din of automobiles along concrete allows my thoughts to wander. I find it disagreeably bright in these parts nowadays, but at least they serve a damn fine cuppa. There are definite benefits to traveling merchants offering a steady supply of fine goods.<br /><br />It appears we have emerged from the dismal environs of yesteryear into a full springtime bloom. My family may have made a few missteps, but it seems their kind-hearted souls (of which I was not aware) won the day and assuaged the fears of the populace. I will say that it is rather enjoyable to sketch out new scientific diagrams in broad daylight without scrutiny.<br /><br />There are even some willing to volunteer their time towards my "eccentric hobbies" as they call them. Such insufferable fools. I will take pleasure in exploiting their ignorance. But, I will try to be sensible about it - it is unseasonable weather for painful howling.<br /><br />Anyway, send my best wishes to your mother and do not tarry too long.<br /><br />Yours Always,<br /><br /><br />THE END?
FotuEnd4_Title;The Anger of the Mob
FotuEnd4_Content;<b>Letter from {{0=winner}} - <i>4 January, 1924</i></b><br /><br />It finally happened. They destroyed it all. Mobs with actual torches and pitchforks, I tell you, knocked down my properly erected fencing and stormed the estate, destroying my parents' work. The curs had the audacity to arrive unannounced - had I not heard the hounds eviscerating several members of the crowd, I may not have escaped before being swallowed up by the flames.<br /><br />The grounds still remain fallow and singed by ash, enveloping the plot in a vast, dreary grayness. My entreaties to the governor have been met with indifference and ridicule. It is clear that I will receive no financial remuneration for this riotous behavior. Am I to be forever punished for the sins of my father?<br /><br />No matter! What do they know of loss? I have lost everything. My family's legacy is in tatters. They drive us away as if we are the outsiders, like foreign beggars.<br /><br />This is not over. I will have vengeance. This paltry village will rue the day it crossed the Fourth of my line!<br /><br /><br />Also, if you would be so kind as to furnish me a small loan, it would certainly expedite my ability to obtain said revenge.<br /><br /><br />THE END?
FotuEnd5_Title;Peace in Defiance
FotuEnd5_Content;<b>Journal Entry - {{0=winner}} - <i>16 August, 1929</i></b><br /><br />Sunday: I had the glorious dream again - it never fails to reinvigorate me, as I could relive that moment each night for the remainder of my years and be content.<br /><br />I watch with steady eyes as my family's creation, {{1=champion name}}, with cathartic ambivalence, lifts the severed head of {{2=warden name}} high into the air. I feel the searing heat of burning oil, hear the hiss of rising steam and smoke, and smell the rusted iron in the air. The crowded arena cheered even as their leader was torn from his makeshift throne and tossed lifeless to the dusty Earth, blood pooling beneath, dark and thick as motor oil.<br /><br />These images appear in my mind like light on silver even as my weathered hands strain to grasp the quill. My last act of defiance, perhaps. But what is the worth of toppling a regional tyrant? All this effort to shake the world, and barely one square kilometer has been rattled.<br /><br />The inmates have moved on. The town is an empty, ruined field without vegetation - a decaying pile of ash, rust, and mud. Some days my mind feels the same. The sense of peace does nothing to stem this emptiness of purpose inside of me. {{3=?|An old man visits now and then - a friend of the family with a withered face that he keeps wrapped tightly with a scarf.}}<br /><br />What a waste contentment is! What a terrible investment! I only hope my progeny will leave this broken land behind and forge a new path.<br /><br /><br />THE END?
FotuEnd6_Title;{{0=warden name}} Forever
FotuEnd6_Content;<b>Letter from {{1=winner}} - <i>5 May, 1925</i></b><br /><br />The customs of Transylvania are even stranger than I remember. I had vague recollections from my youth of being schooled in our home and shielded from the smoky village residing deep in that valley, but I could not have guessed the true reasoning behind it all.<br /><br />I have forged an alliance with the local government based on my parent's good will. They have democratically elected {{0=warden name}} and have even offered to provide materials and assistance for my continued experimentations. I would understand your initial apprehension at such a moniker, but I assure you that the title is derived from a regional dialect and is part of tradition. They have even fashioned a gaming arena of sorts within the town proper, where a particularly aggressive form of sparring is practiced.<br /><br />In fact, I find this region to be surprisingly inclusive and accepting of the avant-garde, which suits my needs as you might expect. I have even scheduled a meeting this weekend with a local Count. He claims to have been a friend of the family and has resumed interest in business ventures within the district.<br /><br /><br />THE END?
FotuEnd7_Title;Committed
FotuEnd7_Content;<b>Case File: {{0=winner}} - <i>July, 1926.</i></b><br /><br />Patient exhibits no signs of previous paranoid delusions. Schizophrenic episodes have ceased though observation continues. Exercise regimen includes several unattended walks around the perimeter of the garden. Babbles repeatedly to themselves and others about "work left undone." Minor discomfort post-operation. 20 drops Tincture of Opium, dosed daily.<br /><br />Demeanor: calm, distant. Not atypical for this type of rehabilitation.<br /><br />Stitching area appears to have healed with no infection. Hair has begun to return around scarred area. Drill marks not noticeable.<br /><br />Physician Assessment: Removal of frontal lobe considered a success. Maintain continued observation protocol. Reassess potential for home care after six months.<br /><br /><br />THE END?
FotuEnd8_Title;Taking Charge
FotuEnd8_Content;<b>Letter from {{0=letter author}} - <i>12 November, 1924.</i></b><br /><br />It is my hope that this letter finds you well. The news I hear from Bucharest is positive, with a seasonable chill in the air and continued peace. As such, I pray you will indulge me in forgoing pleasantries and moving to matters of business with haste.<br /><br />The institution in {{1=town name}} has been an unrivaled success. A steady stream of those suffering from insanities and delusions have been shipped here from other parts of the country. Yet still officials always wonder how we run such an efficient operation even as funding remains remarkably low. I believe it is in part due to the <b>{{2=program name}} Program</b> which has gained notoriety across Europe for its aggressive tactics. Those involved in the studies have shown a tremendous improvement in behavior.<br /><br />Which is why I must repeat my strong request from my previous letter: we require more fresh patients to treat. Our near one hundred percent release rate has left several vacancies in the facility and we are in dire need to obtain more.<br /><br />The concerns you expressed in your last letter are valid. What is the status of the released patients? How are we tracking their progress in society? How do you know we haven't simply been failing to treat them and then disposing of their bodies? Why are there bloodstains on the envelope of my previous letter? These are all important questions.<br /><br />But, I ask you now - why question <b>results</b>?<br /><br /><br />THE END?
